Date,Time,Road_Type_Main,Vehicle_Type,Age,Primary_Cause,Longitude,Latitude,Age_Group,Hour,Time_Slot,Road_Category
20230223.0,125459.0,交岔路,機車,82.0,駕駛人,120.203805,23.446107,4.高齡者(65+),12,日間(09-17),其他
20230223.0,125459.0,交岔路,小客車,35.0,駕駛人,120.203805,23.446107,3.青壯年(25-64),12,日間(09-17),其他
20230223.0,200845.0,單路部分,曳引車,36.0,駕駛人,121.543108,23.665318,3.青壯年(25-64),20,夜間/深夜(20-06),直線路段
20230223.0,200845.0,單路部分,其他車,57.0,駕駛人,121.543108,23.665318,3.青壯年(25-64),20,夜間/深夜(20-06),直線路段
20230224.0,52800.0,單路部分,機車,20.0,駕駛人,120.238922,23.053288,2.青少年(18-24),5,夜間/深夜(20-06),直線路段
20230224.0,52800.0,單路部分,,-1.0,駕駛人,120.238922,23.053288,1.未成年(<18),5,夜間/深夜(20-06),直線路段
20230224.0,81000.0,交岔路,機車,63.0,駕駛人,120.547029,23.225171,3.青壯年(25-64),8,早尖峰(06-09),其他
20230224.0,81000.0,交岔路,小貨車(含客、貨兩用),69.0,駕駛人,120.547029,23.225171,4.高齡者(65+),8,早尖峰(06-09),其他
20230224.0,81000.0,交岔路,人,64.0,駕駛人,120.547029,23.225171,3.青壯年(25-64),8,早尖峰(06-09),其他
20230224.0,104000.0,單路部分,機車,48.0,駕駛人,121.385511,25.076237,3.青壯年(25-64),10,日間(09-17),直線路段
20230224.0,104000.0,單路部分,大貨車,28.0,駕駛人,121.385511,25.076237,3.青壯年(25-64),10,日間(09-17),直線路段
20230224.0,104000.0,單路部分,大客車,51.0,駕駛人,121.385511,25.076237,3.青壯年(25-64),10,日間(09-17),直線路段
20230224.0,160000.0,單路部分,小客車,65.0,駕駛人,120.710825,23.472456,4.高齡者(65+),16,日間(09-17),直線路段
20230224.0,160000.0,單路部分,,-1.0,駕駛人,120.710825,23.472456,1.未成年(<18),16,日間(09-17),直線路段
20230225.0,112200.0,單路部分,小客車,25.0,其他,120.65465,24.228933,3.青壯年(25-64),11,日間(09-17),直線路段
20230225.0,112200.0,單路部分,機車,35.0,其他,120.65465,24.228933,3.青壯年(25-64),11,日間(09-17),直線路段
20230225.0,112200.0,單路部分,小客車,55.0,其他,120.65465,24.228933,3.青壯年(25-64),11,日間(09-17),直線路段
20230225.0,184200.0,單路部分,小客車,64.0,駕駛人,120.354638,23.228305,3.青壯年(25-64),18,晚尖峰(17-20),直線路段
20230225.0,184200.0,單路部分,,-1.0,駕駛人,120.354638,23.228305,1.未成年(<18),18,晚尖峰(17-20),直線路段
20230225.0,201838.0,交岔路,人,59.0,行人(或乘客),120.189921,23.033384,3.青壯年(25-64),20,夜間/深夜(20-06),其他
20230225.0,201838.0,交岔路,小客車,57.0,行人(或乘客),120.189921,23.033384,3.青壯年(25-64),20,夜間/深夜(20-06),其他
20230226.0,50133.0,交岔路,機車,60.0,駕駛人,121.225567,24.91589,3.青壯年(25-64),5,夜間/深夜(20-06),其他
20230226.0,50133.0,交岔路,其他車,38.0,駕駛人,121.225567,24.91589,3.青壯年(25-64),5,夜間/深夜(20-06),其他
20230226.0,122500.0,單路部分,機車,15.0,駕駛人,120.309138,23.514296,1.未成年(<18),12,日間(09-17),直線路段
20230226.0,122500.0,單路部分,,-1.0,駕駛人,120.309138,23.514296,1.未成年(<18),12,日間(09-17),直線路段
20230226.0,122500.0,單路部分,人,15.0,駕駛人,120.309138,23.514296,1.未成年(<18),12,日間(09-17),直線路段
20230226.0,162239.0,交岔路,小客車,48.0,駕駛人,121.75222,24.784384,3.青壯年(25-64),16,日間(09-17),其他
20230226.0,162239.0,交岔路,機車,67.0,駕駛人,121.75222,24.784384,4.高齡者(65+),16,日間(09-17),其他
20230226.0,162601.0,交岔路,機車,83.0,駕駛人,121.75403,24.671458,4.高齡者(65+),16,日間(09-17),其他
20230226.0,162601.0,交岔路,機車,29.0,駕駛人,121.75403,24.671458,3.青壯年(25-64),16,日間(09-17),其他
20230227.0,35000.0,交岔路,慢車,76.0,駕駛人,120.671913,24.11484,4.高齡者(65+),3,夜間/深夜(20-06),其他
20230227.0,35000.0,交岔路,小客車,34.0,駕駛人,120.671913,24.11484,3.青壯年(25-64),3,夜間/深夜(20-06),其他
20230227.0,62100.0,單路部分,機車,46.0,其他,121.482395,25.023027,3.青壯年(25-64),6,早尖峰(06-09),直線路段
20230227.0,62100.0,單路部分,,0.0,其他,121.482395,25.023027,1.未成年(<18),6,早尖峰(06-09),直線路段
20230227.0,145100.0,單路部分,小客車,37.0,駕駛人,121.093355,22.844136,3.青壯年(25-64),14,日間(09-17),直線路段
20230227.0,145100.0,單路部分,小貨車(含客、貨兩用),39.0,駕駛人,121.093355,22.844136,3.青壯年(25-64),14,日間(09-17),直線路段
20230227.0,145100.0,單路部分,人,29.0,駕駛人,121.093355,22.844136,3.青壯年(25-64),14,日間(09-17),直線路段
20230227.0,145100.0,單路部分,人,15.0,駕駛人,121.093355,22.844136,1.未成年(<18),14,日間(09-17),直線路段
20230228.0,2400.0,交岔路,小客車,38.0,駕駛人,120.305569,23.125785,3.青壯年(25-64),0,夜間/深夜(20-06),其他
20230228.0,2400.0,交岔路,,-1.0,駕駛人,120.305569,23.125785,1.未成年(<18),0,夜間/深夜(20-06),其他
20230228.0,2400.0,交岔路,人,34.0,駕駛人,120.305569,23.125785,3.青壯年(25-64),0,夜間/深夜(20-06),其他
20230228.0,54000.0,交岔路,機車,56.0,駕駛人,121.587778,25.067647,3.青壯年(25-64),5,夜間/深夜(20-06),其他
20230228.0,54000.0,交岔路,小貨車(含客、貨兩用),28.0,駕駛人,121.587778,25.067647,3.青壯年(25-64),5,夜間/深夜(20-06),其他
20230228.0,54000.0,交岔路,,0.0,駕駛人,121.587778,25.067647,1.未成年(<18),5,夜間/深夜(20-06),其他
20230228.0,134600.0,單路部分,小客車,46.0,駕駛人,120.238135,22.893029,3.青壯年(25-64),13,日間(09-17),直線路段
20230228.0,134600.0,單路部分,機車,18.0,駕駛人,120.238135,22.893029,2.青少年(18-24),13,日間(09-17),直線路段
20230228.0,145500.0,交岔路,小客車,38.0,駕駛人,120.149721,23.16843,3.青壯年(25-64),14,日間(09-17),其他
20230228.0,145500.0,交岔路,人,86.0,駕駛人,120.149721,23.16843,4.高齡者(65+),14,日間(09-17),其他
20230228.0,155153.0,單路部分,小客車,64.0,駕駛人,121.37654,23.517345,3.青壯年(25-64),15,日間(09-17),直線路段
20230228.0,155153.0,單路部分,,-1.0,駕駛人,121.37654,23.517345,1.未成年(<18),15,日間(09-17),直線路段
20230228.0,155153.0,單路部分,人,65.0,駕駛人,121.37654,23.517345,4.高齡者(65+),15,日間(09-17),直線路段
20230228.0,155153.0,單路部分,人,58.0,駕駛人,121.37654,23.517345,3.青壯年(25-64),15,日間(09-17),直線路段
20230228.0,155153.0,單路部分,人,54.0,駕駛人,121.37654,23.517345,3.青壯年(25-64),15,日間(09-17),直線路段
20230301.0,85300.0,單路部分,小貨車(含客、貨兩用),48.0,駕駛人,120.548717,23.726292,3.青壯年(25-64),8,早尖峰(06-09),直線路段
20230301.0,85300.0,單路部分,機車,27.0,駕駛人,120.548717,23.726292,3.青壯年(25-64),8,早尖峰(06-09),直線路段
20230301.0,104400.0,交岔路,曳引車,43.0,駕駛人,121.365147,25.067827,3.青壯年(25-64),10,日間(09-17),其他
20230301.0,104400.0,交岔路,機車,58.0,駕駛人,121.365147,25.067827,3.青壯年(25-64),10,日間(09-17),其他
20230301.0,104400.0,交岔路,人,2.0,駕駛人,121.365147,25.067827,1.未成年(<18),10,日間(09-17),其他
20230301.0,112600.0,交岔路,小客車,45.0,駕駛人,121.444264,25.185173,3.青壯年(25-64),11,日間(09-17),其他
20230301.0,112600.0,交岔路,機車,72.0,駕駛人,121.444264,25.185173,4.高齡者(65+),11,日間(09-17),其他
20230301.0,112600.0,交岔路,人,68.0,駕駛人,121.444264,25.185173,4.高齡者(65+),11,日間(09-17),其他
20230301.0,125800.0,單路部分,小貨車(含客、貨兩用),47.0,其他,120.64185,22.951108,3.青壯年(25-64),12,日間(09-17),直線路段
20230301.0,125800.0,單路部分,機車,76.0,其他,120.64185,22.951108,4.高齡者(65+),12,日間(09-17),直線路段
20230301.0,140005.0,單路部分,小客車,58.0,駕駛人,120.307122,23.311322,3.青壯年(25-64),14,日間(09-17),直線路段
20230301.0,140005.0,單路部分,機車,64.0,駕駛人,120.307122,23.311322,3.青壯年(25-64),14,日間(09-17),直線路段
20230301.0,202700.0,單路部分,小貨車(含客、貨兩用),58.0,駕駛人,120.561066,23.918153,3.青壯年(25-64),20,夜間/深夜(20-06),直線路段
20230301.0,202700.0,單路部分,機車,16.0,駕駛人,120.561066,23.918153,1.未成年(<18),20,夜間/深夜(20-06),直線路段
20230301.0,234700.0,交岔路,小客車,28.0,駕駛人,120.3105,22.75764,3.青壯年(25-64),23,夜間/深夜(20-06),其他
20230301.0,234700.0,交岔路,機車,40.0,駕駛人,120.3105,22.75764,3.青壯年(25-64),23,夜間/深夜(20-06),其他
20230302.0,64500.0,交岔路,小客車,52.0,駕駛人,120.296287,23.462474,3.青壯年(25-64),6,早尖峰(06-09),其他
20230302.0,64500.0,交岔路,機車,89.0,駕駛人,120.296287,23.462474,4.高齡者(65+),6,早尖峰(06-09),其他
20230302.0,90000.0,交岔路,機車,45.0,駕駛人,120.265823,23.135143,3.青壯年(25-64),9,日間(09-17),其他
20230302.0,90000.0,交岔路,大貨車,41.0,駕駛人,120.265823,23.135143,3.青壯年(25-64),9,日間(09-17),其他
20230302.0,213200.0,單路部分,小客車,40.0,其他,120.698423,23.472779,3.青壯年(25-64),21,夜間/深夜(20-06),直線路段
20230302.0,213200.0,單路部分,,-1.0,其他,120.698423,23.472779,1.未成年(<18),21,夜間/深夜(20-06),直線路段
20230302.0,213200.0,單路部分,小客車,52.0,其他,120.698423,23.472779,3.青壯年(25-64),21,夜間/深夜(20-06),直線路段
20230303.0,44800.0,交岔路,機車,54.0,其他,120.479022,23.831718,3.青壯年(25-64),4,夜間/深夜(20-06),其他
20230303.0,44800.0,交岔路,,0.0,其他,120.479022,23.831718,1.未成年(<18),4,夜間/深夜(20-06),其他
20230303.0,93033.0,單路部分,小客車,41.0,其他,120.898672,24.670554,3.青壯年(25-64),9,日間(09-17),直線路段
20230303.0,93033.0,單路部分,,-1.0,其他,120.898672,24.670554,1.未成年(<18),9,日間(09-17),直線路段
20230303.0,105700.0,交岔路,小貨車(含客、貨兩用),46.0,駕駛人,120.525116,24.132027,3.青壯年(25-64),10,日間(09-17),其他
20230303.0,105700.0,交岔路,大貨車,65.0,駕駛人,120.525116,24.132027,4.高齡者(65+),10,日間(09-17),其他
20230303.0,133800.0,單路部分,小客車,66.0,其他,120.692552,24.042826,4.高齡者(65+),13,日間(09-17),直線路段
20230303.0,133800.0,單路部分,,0.0,其他,120.692552,24.042826,1.未成年(<18),13,日間(09-17),直線路段
20230304.0,1900.0,單路部分,機車,43.0,駕駛人,121.335787,24.951452,3.青壯年(25-64),0,夜間/深夜(20-06),直線路段
20230304.0,1900.0,單路部分,,0.0,駕駛人,121.335787,24.951452,1.未成年(<18),0,夜間/深夜(20-06),直線路段
20230304.0,60900.0,單路部分,小客車,42.0,駕駛人,120.441781,24.028808,3.青壯年(25-64),6,早尖峰(06-09),直線路段
20230304.0,60900.0,單路部分,人,89.0,駕駛人,120.441781,24.028808,4.高齡者(65+),6,早尖峰(06-09),直線路段
20230304.0,70600.0,交岔路,小客車,40.0,其他,121.463434,25.024247,3.青壯年(25-64),7,早尖峰(06-09),其他
20230304.0,70600.0,交岔路,人,67.0,其他,121.463434,25.024247,4.高齡者(65+),7,早尖峰(06-09),其他
20230304.0,70600.0,交岔路,人,21.0,其他,121.463434,25.024247,2.青少年(18-24),7,早尖峰(06-09),其他
20230304.0,70600.0,交岔路,人,35.0,其他,121.463434,25.024247,3.青壯年(25-64),7,早尖峰(06-09),其他
20230304.0,70600.0,交岔路,,0.0,其他,121.463434,25.024247,1.未成年(<18),7,早尖峰(06-09),其他
20230304.0,70600.0,交岔路,人,61.0,其他,121.463434,25.024247,3.青壯年(25-64),7,早尖峰(06-09),其他
20230304.0,70600.0,交岔路,,0.0,其他,121.463434,25.024247,1.未成年(<18),7,早尖峰(06-09),其他
20230304.0,70600.0,交岔路,人,72.0,其他,121.463434,25.024247,4.高齡者(65+),7,早尖峰(06-09),其他
20230304.0,70600.0,交岔路,,0.0,其他,121.463434,25.024247,1.未成年(<18),7,早尖峰(06-09),其他
20230304.0,70600.0,交岔路,人,71.0,其他,121.463434,25.024247,4.高齡者(65+),7,早尖峰(06-09),其他
20230304.0,70600.0,交岔路,,0.0,其他,121.463434,25.024247,1.未成年(<18),7,早尖峰(06-09),其他
20230304.0,145738.0,單路部分,機車,38.0,駕駛人,120.838255,24.547044,3.青壯年(25-64),14,日間(09-17),直線路段
20230304.0,145738.0,單路部分,小客車,68.0,駕駛人,120.838255,24.547044,4.高齡者(65+),14,日間(09-17),直線路段
20230304.0,235000.0,單路部分,機車,36.0,駕駛人,120.807567,22.144357,3.青壯年(25-64),23,夜間/深夜(20-06),直線路段
20230304.0,235000.0,單路部分,,-1.0,駕駛人,120.807567,22.144357,1.未成年(<18),23,夜間/深夜(20-06),直線路段
20230305.0,11700.0,單路部分,機車,15.0,駕駛人,121.624467,24.157022,1.未成年(<18),1,夜間/深夜(20-06),直線路段
20230305.0,11700.0,單路部分,,-1.0,駕駛人,121.624467,24.157022,1.未成年(<18),1,夜間/深夜(20-06),直線路段
20230305.0,24700.0,交岔路,機車,37.0,駕駛人,121.452619,25.036297,3.青壯年(25-64),2,夜間/深夜(20-06),其他
20230305.0,24700.0,交岔路,小客車,33.0,駕駛人,121.452619,25.036297,3.青壯年(25-64),2,夜間/深夜(20-06),其他
20230305.0,45257.0,單路部分,小客車,22.0,駕駛人,120.50737,23.691302,2.青少年(18-24),4,夜間/深夜(20-06),直線路段
20230305.0,45257.0,單路部分,人,63.0,駕駛人,120.50737,23.691302,3.青壯年(25-64),4,夜間/深夜(20-06),直線路段
20230305.0,74200.0,交岔路,機車,37.0,駕駛人,120.494665,22.672203,3.青壯年(25-64),7,早尖峰(06-09),其他
20230305.0,74200.0,交岔路,機車,39.0,駕駛人,120.494665,22.672203,3.青壯年(25-64),7,早尖峰(06-09),其他
20230305.0,74200.0,交岔路,小客車,57.0,駕駛人,120.494665,22.672203,3.青壯年(25-64),7,早尖峰(06-09),其他
20230305.0,105000.0,交岔路,機車,74.0,駕駛人,120.296172,23.516942,4.高齡者(65+),10,日間(09-17),其他
20230305.0,105000.0,交岔路,全聯結車,55.0,駕駛人,120.296172,23.516942,3.青壯年(25-64),10,日間(09-17),其他
20230305.0,170500.0,單路部分,機車,21.0,其他,120.808065,24.095749,2.青少年(18-24),17,晚尖峰(17-20),直線路段
20230305.0,170500.0,單路部分,,0.0,其他,120.808065,24.095749,1.未成年(<18),17,晚尖峰(17-20),直線路段
20230305.0,170900.0,交岔路,機車,75.0,駕駛人,121.502159,25.026589,4.高齡者(65+),17,晚尖峰(17-20),其他
20230305.0,170900.0,交岔路,人,80.0,駕駛人,121.502159,25.026589,4.高齡者(65+),17,晚尖峰(17-20),其他
20230306.0,65238.0,交岔路,小客車,28.0,駕駛人,120.897685,24.688309,3.青壯年(25-64),6,早尖峰(06-09),其他
20230306.0,65238.0,交岔路,機車,15.0,駕駛人,120.897685,24.688309,1.未成年(<18),6,早尖峰(06-09),其他
20230306.0,73200.0,單路部分,機車,63.0,駕駛人,121.270431,25.061031,3.青壯年(25-64),7,早尖峰(06-09),直線路段
20230306.0,73200.0,單路部分,,-1.0,駕駛人,121.270431,25.061031,1.未成年(<18),7,早尖峰(06-09),直線路段
20230306.0,161834.0,單路部分,機車,89.0,其他,120.925552,23.797195,4.高齡者(65+),16,日間(09-17),直線路段
20230306.0,161834.0,單路部分,,-1.0,其他,120.925552,23.797195,1.未成年(<18),16,日間(09-17),直線路段
20230306.0,165500.0,單路部分,半聯結車,66.0,駕駛人,120.705239,24.311749,4.高齡者(65+),16,日間(09-17),直線路段
20230306.0,165500.0,單路部分,機車,71.0,駕駛人,120.705239,24.311749,4.高齡者(65+),16,日間(09-17),直線路段
20230306.0,221800.0,單路部分,小客車,43.0,駕駛人,120.459251,24.055293,3.青壯年(25-64),22,夜間/深夜(20-06),直線路段
20230306.0,221800.0,單路部分,,0.0,駕駛人,120.459251,24.055293,1.未成年(<18),22,夜間/深夜(20-06),直線路段
20230306.0,221800.0,單路部分,人,51.0,駕駛人,120.459251,24.055293,3.青壯年(25-64),22,夜間/深夜(20-06),直線路段
20230306.0,221800.0,單路部分,人,44.0,駕駛人,120.459251,24.055293,3.青壯年(25-64),22,夜間/深夜(20-06),直線路段
20230307.0,24100.0,交岔路,小客車,40.0,駕駛人,121.300355,25.012408,3.青壯年(25-64),2,夜間/深夜(20-06),其他
20230307.0,24100.0,交岔路,機車,20.0,駕駛人,121.300355,25.012408,2.青少年(18-24),2,夜間/深夜(20-06),其他
20230307.0,24100.0,交岔路,人,17.0,駕駛人,121.300355,25.012408,1.未成年(<18),2,夜間/深夜(20-06),其他
20230307.0,55900.0,交岔路,小客車,33.0,駕駛人,120.3135,22.63681,3.青壯年(25-64),5,夜間/深夜(20-06),其他
20230307.0,55900.0,交岔路,慢車,75.0,駕駛人,120.3135,22.63681,4.高齡者(65+),5,夜間/深夜(20-06),其他
20230307.0,80000.0,單路部分,機車,32.0,駕駛人,121.496738,25.135164,3.青壯年(25-64),8,早尖峰(06-09),直線路段
20230307.0,80000.0,單路部分,曳引車,63.0,駕駛人,121.496738,25.135164,3.青壯年(25-64),8,早尖峰(06-09),直線路段
20230307.0,80000.0,單路部分,人,43.0,駕駛人,121.496738,25.135164,3.青壯年(25-64),8,早尖峰(06-09),直線路段
20230307.0,80000.0,單路部分,機車,18.0,駕駛人,121.496738,25.135164,2.青少年(18-24),8,早尖峰(06-09),直線路段
20230307.0,80000.0,單路部分,機車,52.0,駕駛人,121.496738,25.135164,3.青壯年(25-64),8,早尖峰(06-09),直線路段
20230307.0,93400.0,單路部分,大貨車,48.0,駕駛人,120.258327,22.769376,3.青壯年(25-64),9,日間(09-17),直線路段
20230307.0,93400.0,單路部分,慢車,85.0,駕駛人,120.258327,22.769376,4.高齡者(65+),9,日間(09-17),直線路段
20230307.0,102300.0,交岔路,大客車,57.0,駕駛人,121.451543,25.222474,3.青壯年(25-64),10,日間(09-17),其他
20230307.0,102300.0,交岔路,機車,19.0,駕駛人,121.451543,25.222474,2.青少年(18-24),10,日間(09-17),其他
20230307.0,163800.0,單路部分,小客車,33.0,駕駛人,120.191989,22.933514,3.青壯年(25-64),16,日間(09-17),直線路段
20230307.0,163800.0,單路部分,,-1.0,駕駛人,120.191989,22.933514,1.未成年(<18),16,日間(09-17),直線路段
20230307.0,170000.0,單路部分,小貨車(含客、貨兩用),35.0,駕駛人,120.667001,24.25753,3.青壯年(25-64),17,晚尖峰(17-20),直線路段
20230307.0,170000.0,單路部分,機車,75.0,駕駛人,120.667001,24.25753,4.高齡者(65+),17,晚尖峰(17-20),直線路段
20230308.0,34220.0,單路部分,機車,26.0,其他,120.239566,22.919878,3.青壯年(25-64),3,夜間/深夜(20-06),直線路段
20230308.0,34220.0,單路部分,,-1.0,其他,120.239566,22.919878,1.未成年(<18),3,夜間/深夜(20-06),直線路段
20230308.0,44924.0,單路部分,機車,27.0,駕駛人,121.22013,25.005507,3.青壯年(25-64),4,夜間/深夜(20-06),直線路段
20230308.0,44924.0,單路部分,小客車,29.0,駕駛人,121.22013,25.005507,3.青壯年(25-64),4,夜間/深夜(20-06),直線路段
20230308.0,52400.0,單路部分,機車,40.0,駕駛人,120.447793,22.756568,3.青壯年(25-64),5,夜間/深夜(20-06),直線路段
20230308.0,52400.0,單路部分,,112.0,駕駛人,120.447793,22.756568,4.高齡者(65+),5,夜間/深夜(20-06),直線路段
20230308.0,105000.0,交岔路,大貨車,49.0,駕駛人,120.329868,22.727574,3.青壯年(25-64),10,日間(09-17),其他
20230308.0,105000.0,交岔路,慢車,73.0,駕駛人,120.329868,22.727574,4.高齡者(65+),10,日間(09-17),其他
20230308.0,115800.0,交岔路,小客車,25.0,駕駛人,121.478003,25.054488,3.青壯年(25-64),11,日間(09-17),其他
20230308.0,115800.0,交岔路,機車,50.0,駕駛人,121.478003,25.054488,3.青壯年(25-64),11,日間(09-17),其他
20230308.0,115800.0,交岔路,人,23.0,駕駛人,121.478003,25.054488,2.青少年(18-24),11,日間(09-17),其他
20230308.0,123200.0,單路部分,小貨車(含客、貨兩用),22.0,駕駛人,120.325928,22.680158,2.青少年(18-24),12,日間(09-17),直線路段
20230308.0,123200.0,單路部分,機車,22.0,駕駛人,120.325928,22.680158,2.青少年(18-24),12,日間(09-17),直線路段
20230308.0,123200.0,單路部分,機車,19.0,駕駛人,120.325928,22.680158,2.青少年(18-24),12,日間(09-17),直線路段
20230308.0,160300.0,交岔路,機車,87.0,駕駛人,120.2623,22.7634,4.高齡者(65+),16,日間(09-17),其他
20230308.0,160300.0,交岔路,小貨車(含客、貨兩用),29.0,駕駛人,120.2623,22.7634,3.青壯年(25-64),16,日間(09-17),其他
20230308.0,183420.0,單路部分,機車,65.0,其他,121.660586,24.676338,4.高齡者(65+),18,晚尖峰(17-20),直線路段
20230308.0,183420.0,單路部分,小貨車(含客、貨兩用),54.0,其他,121.660586,24.676338,3.青壯年(25-64),18,晚尖峰(17-20),直線路段
20230308.0,202200.0,交岔路,小客車,65.0,駕駛人,120.634099,24.108047,4.高齡者(65+),20,夜間/深夜(20-06),其他
20230308.0,202200.0,交岔路,機車,26.0,駕駛人,120.634099,24.108047,3.青壯年(25-64),20,夜間/深夜(20-06),其他
20230308.0,234100.0,單路部分,人,62.0,行人(或乘客),121.679068,25.085872,3.青壯年(25-64),23,夜間/深夜(20-06),直線路段
20230308.0,234100.0,單路部分,小客車,43.0,行人(或乘客),121.679068,25.085872,3.青壯年(25-64),23,夜間/深夜(20-06),直線路段
20230308.0,234100.0,單路部分,大貨車,38.0,行人(或乘客),121.679068,25.085872,3.青壯年(25-64),23,夜間/深夜(20-06),直線路段
20230308.0,234100.0,單路部分,小客車,61.0,行人(或乘客),121.679068,25.085872,3.青壯年(25-64),23,夜間/深夜(20-06),直線路段
20230309.0,60017.0,交岔路,機車,69.0,駕駛人,120.275231,23.754391,4.高齡者(65+),6,早尖峰(06-09),其他
20230309.0,60017.0,交岔路,小貨車(含客、貨兩用),79.0,駕駛人,120.275231,23.754391,4.高齡者(65+),6,早尖峰(06-09),其他
20230309.0,65511.0,單路部分,機車,68.0,駕駛人,121.365081,24.989122,4.高齡者(65+),6,早尖峰(06-09),直線路段
20230309.0,65511.0,單路部分,機車,29.0,駕駛人,121.365081,24.989122,3.青壯年(25-64),6,早尖峰(06-09),直線路段
20230309.0,84600.0,交岔路,機車,65.0,駕駛人,120.229428,23.276781,4.高齡者(65+),8,早尖峰(06-09),其他
20230309.0,84600.0,交岔路,機車,21.0,駕駛人,120.229428,23.276781,2.青少年(18-24),8,早尖峰(06-09),其他
20230309.0,84600.0,交岔路,人,58.0,駕駛人,120.229428,23.276781,3.青壯年(25-64),8,早尖峰(06-09),其他
20230309.0,104000.0,單路部分,小貨車(含客、貨兩用),26.0,其他,121.450648,25.21539,3.青壯年(25-64),10,日間(09-17),直線路段
20230309.0,104000.0,單路部分,,0.0,其他,121.450648,25.21539,1.未成年(<18),10,日間(09-17),直線路段
20230309.0,104000.0,單路部分,人,25.0,其他,121.450648,25.21539,3.青壯年(25-64),10,日間(09-17),直線路段
20230309.0,141100.0,單路部分,小貨車(含客、貨兩用),64.0,駕駛人,120.53045,24.237225,3.青壯年(25-64),14,日間(09-17),直線路段
20230309.0,141100.0,單路部分,大貨車,32.0,駕駛人,120.53045,24.237225,3.青壯年(25-64),14,日間(09-17),直線路段
20230309.0,191500.0,單路部分,機車,74.0,駕駛人,120.285772,22.745294,4.高齡者(65+),19,晚尖峰(17-20),直線路段
20230309.0,191500.0,單路部分,其他車,79.0,駕駛人,120.285772,22.745294,4.高齡者(65+),19,晚尖峰(17-20),直線路段
20230309.0,215000.0,單路部分,小客車,62.0,駕駛人,121.139081,24.96799,3.青壯年(25-64),21,夜間/深夜(20-06),直線路段
20230309.0,215000.0,單路部分,人,30.0,駕駛人,121.139081,24.96799,3.青壯年(25-64),21,夜間/深夜(20-06),直線路段
20230309.0,215000.0,單路部分,慢車,37.0,駕駛人,121.139081,24.96799,3.青壯年(25-64),21,夜間/深夜(20-06),直線路段
20230310.0,85500.0,交岔路,小客車,65.0,駕駛人,120.3385,22.6372,4.高齡者(65+),8,早尖峰(06-09),其他
20230310.0,85500.0,交岔路,人,83.0,駕駛人,120.3385,22.6372,4.高齡者(65+),8,早尖峰(06-09),其他
20230310.0,85500.0,交岔路,人,41.0,駕駛人,120.3385,22.6372,3.青壯年(25-64),8,早尖峰(06-09),其他
20230310.0,115700.0,交岔路,大貨車,33.0,駕駛人,121.170384,24.992716,3.青壯年(25-64),11,日間(09-17),其他
20230310.0,115700.0,交岔路,機車,65.0,駕駛人,121.170384,24.992716,4.高齡者(65+),11,日間(09-17),其他
20230310.0,173400.0,單路部分,機車,24.0,駕駛人,120.276325,23.8027,2.青少年(18-24),17,晚尖峰(17-20),直線路段
20230310.0,173400.0,單路部分,,-1.0,駕駛人,120.276325,23.8027,1.未成年(<18),17,晚尖峰(17-20),直線路段
20230310.0,173400.0,單路部分,人,25.0,駕駛人,120.276325,23.8027,3.青壯年(25-64),17,晚尖峰(17-20),直線路段
20230311.0,152900.0,單路部分,慢車,61.0,無(車輛駕駛人因素),120.831231,24.526223,3.青壯年(25-64),15,日間(09-17),直線路段
20230311.0,152900.0,單路部分,,-1.0,無(車輛駕駛人因素),120.831231,24.526223,1.未成年(<18),15,日間(09-17),直線路段
20230311.0,154000.0,單路部分,機車,66.0,駕駛人,120.184274,23.187611,4.高齡者(65+),15,日間(09-17),直線路段
20230311.0,154000.0,單路部分,機車,59.0,駕駛人,120.184274,23.187611,3.青壯年(25-64),15,日間(09-17),直線路段
20230311.0,182000.0,交岔路,人,65.0,行人(或乘客),120.541527,24.02373,4.高齡者(65+),18,晚尖峰(17-20),其他
20230311.0,182000.0,交岔路,小客車,47.0,行人(或乘客),120.541527,24.02373,3.青壯年(25-64),18,晚尖峰(17-20),其他
20230312.0,100300.0,交岔路,機車,58.0,其他,120.651823,24.17715,3.青壯年(25-64),10,日間(09-17),其他
20230312.0,100300.0,交岔路,,0.0,其他,120.651823,24.17715,1.未成年(<18),10,日間(09-17),其他
20230312.0,100858.0,單路部分,小客車,68.0,其他,120.453697,22.542624,4.高齡者(65+),10,日間(09-17),直線路段
20230312.0,100858.0,單路部分,,-1.0,其他,120.453697,22.542624,1.未成年(<18),10,日間(09-17),直線路段
20230312.0,142400.0,單路部分,機車,41.0,駕駛人,120.751333,24.19845,3.青壯年(25-64),14,日間(09-17),直線路段
20230312.0,142400.0,單路部分,,0.0,駕駛人,120.751333,24.19845,1.未成年(<18),14,日間(09-17),直線路段
20230312.0,181601.0,單路部分,機車,65.0,駕駛人,120.677525,22.223024,4.高齡者(65+),18,晚尖峰(17-20),直線路段
20230312.0,181601.0,單路部分,,-1.0,駕駛人,120.677525,22.223024,1.未成年(<18),18,晚尖峰(17-20),直線路段
20230312.0,200038.0,單路部分,機車,29.0,駕駛人,120.871967,23.671469,3.青壯年(25-64),20,夜間/深夜(20-06),直線路段
20230312.0,200038.0,單路部分,,-1.0,駕駛人,120.871967,23.671469,1.未成年(<18),20,夜間/深夜(20-06),直線路段
